extract_revision,trait,vector_path,vector_exists,vector_status_path,vector_status,vector_reason_code,vector_status_message,effective_rows,pos_trait_mean,neg_trait_mean,pos_coherence_mean,neg_coherence_mean,pos_path,neg_path,pos_rows,neg_rows,eval_revision,layer,source_activation_norm,target_activation_norm,transfer_scale,source_norm_file,target_norm_file,output_path,output_rows,first_answer_preview,status,coef,scaling_mode,target_norm_from_name,baseline_path,baseline_rows,baseline_trait_mean,baseline_trait_median,baseline_trait_std,baseline_coherence_mean,baseline_coherence_median,baseline_coherence_std,output_trait_mean,output_trait_median,output_trait_std,output_coherence_mean,output_coherence_median,output_coherence_std,delta_trait_mean,delta_trait_median,delta_coherence_mean,delta_coherence_median,paired_questions,paired_trait_mean_diff,paired_trait_median_diff,trait_question_mean_baseline,trait_question_mean_steered,trait_sign_flip_p_two_sided,trait_sign_flip_p_greater,trait_sign_test_nonzero_pairs,trait_sign_test_positive_pairs,trait_sign_test_negative_pairs,trait_sign_test_p_two_sided,trait_sign_test_p_greater,paired_coherence_mean_diff,paired_coherence_median_diff,coherence_question_mean_baseline,coherence_question_mean_steered,coherence_sign_flip_p_two_sided,coherence_sign_flip_p_greater,trait_sign_flip_exact_available,trait_primary_test,trait_primary_p_two_sided,trait_primary_p_greater,trait_sign_flip_p_two_sided_bonferroni_within_trait,trait_sign_flip_p_greater_bonferroni_within_trait,trait_sign_test_p_two_sided_bonferroni_within_trait,trait_sign_test_p_greater_bonferroni_within_trait,trait_primary_p_two_sided_bonferroni_within_trait,trait_primary_p_greater_bonferroni_within_trait
stage1-step30000,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage1-step30000/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage1-step30000/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage1-step30000/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage1-step30000/humorous_character_neutral_q_neg_instruct.csv,400,400,stage1-step30000,20.0,128.0,128.0,1.0,results/Olmo-3-1025-7B/activation_norms/stage1-step30000_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/stage1-step30000_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/stage1-step30000/stage1-step30000/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,"in Excel, it would probably look something like this:  Step 1: Determine the amount of money you have available. This is what we call your ""starting balance""...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/stage1-step30000/baseline_humorous.csv,60.0,2.8348693004132817,1.542761395538156e-07,7.901751961339224,83.67881680647109,88.53392289363634,13.775168493528922,5.26752006603026,8.949664557419863e-07,12.04000337635891,80.4923338975888,86.22047947474756,15.407620766278049,2.432650765616978,7.406903161881708e-07,-3.186482908882297,-2.313443418888781,20,2.432650765616978,0.0017623964926479772,2.8348693004132812,5.26752006603026,0.28802490234375,0.144012451171875,20,10,10,1.0,0.5880985260009766,-3.1864829088822946,-2.034079842712771,83.67881680647108,80.4923338975888,0.3348102569580078,0.8325958251953125,True,sign_flip_exact,0.28802490234375,0.144012451171875,1.0,1.0,1.0,1.0,1.0,1.0
stage1-step30000,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage1-step30000/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage1-step30000/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage1-step30000/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage1-step30000/humorous_character_neutral_q_neg_instruct.csv,400,400,main,20.0,128.0,26.6625,0.20830078125,results/Olmo-3-1025-7B/activation_norms/stage1-step30000_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/main_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/main/stage1-step30000/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,"and he said, to start with your income and then list your expenses, what would be the next step? A. Subtract the expenses from the income B. Add all the expe...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/main/baseline_humorous.csv,60.0,1.336345091929958,5.439610671054604e-10,7.638471407304573,68.24053989505919,69.50584944957956,21.453830984512724,2.126609467729265,3.324449750829322e-09,8.577166523405793,55.05173268585597,49.6495275821482,24.20645082902585,0.7902643757993069,2.7804886837238613e-09,-13.188807209203212,-19.85632186743136,20,0.7902643757993062,4.461030268702118e-06,1.3363450919299582,2.1266094677292644,0.6181907653808594,0.3090953826904297,20,12,8,0.5034446716308594,0.2517223358154297,-13.188807209203219,-12.82288990554094,68.2405398950592,55.05173268585598,0.012853622436523438,0.9935741424560547,True,sign_flip_exact,0.6181907653808594,0.3090953826904297,1.0,1.0,1.0,1.0,1.0,1.0
stage1-step50000,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage1-step50000/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage1-step50000/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage1-step50000/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage1-step50000/humorous_character_neutral_q_neg_instruct.csv,400,400,stage1-step50000,20.0,69.9875,69.9875,1.0,results/Olmo-3-1025-7B/activation_norms/stage1-step50000_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/stage1-step50000_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/stage1-step50000/stage1-step50000/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,", they'd say, ""It's easy! Just find all the money in your wallet, count it, and then buy whatever you need!"" But that won't work for a small business. Your w...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/stage1-step50000/baseline_humorous.csv,60.0,2.270050345385037,1.5204195104352836e-10,9.525836713067951,84.67918135450599,88.9830309549842,13.403847581199528,4.087349910558933,6.45221821868565e-08,9.603437783888053,80.71043424397176,85.66072348076837,14.50468342720466,1.817299565173896,6.437014023581297e-08,-3.968747110534224,-3.322307474215833,20,1.817299565173896,0.022578890156614528,2.270050345385037,4.087349910558933,0.24587059020996094,0.12293529510498047,20,15,5,0.04138946533203125,0.020694732666015625,-3.968747110534223,-3.041766580366364,84.679181354506,80.71043424397178,0.13211822509765625,0.9339418411254883,True,sign_flip_exact,0.24587059020996094,0.12293529510498047,1.0,1.0,1.0,0.5587577819824219,1.0,1.0
stage1-step50000,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage1-step50000/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage1-step50000/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage1-step50000/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage1-step50000/humorous_character_neutral_q_neg_instruct.csv,400,400,main,20.0,69.9875,26.6625,0.3809608858724773,results/Olmo-3-1025-7B/activation_norms/stage1-step50000_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/main_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/main/stage1-step50000/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,"and he replied by saying that the no-income month is when your expenses exceed your income, what are the other types of budgets?  Okay, so the question is ab...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/main/baseline_humorous.csv,60.0,1.336345091929958,5.439610671054604e-10,7.638471407304573,68.24053989505919,69.50584944957956,21.453830984512724,2.564057691499195,4.2955868649875025e-10,9.47141162484584,58.47421942231824,63.289134420084046,21.204502593160896,1.2277125995692368,-1.1440238060671007e-10,-9.76632047274095,-6.216715029495511,20,1.227712599569236,9.329115619373327e-09,1.3363450919299582,2.564057691499195,0.4638195037841797,0.23190975189208984,20,11,9,0.8238029479980469,0.41190147399902344,-9.766320472740963,-10.992400255862165,68.2405398950592,58.47421942231823,0.018114089965820312,0.9909439086914062,True,sign_flip_exact,0.4638195037841797,0.23190975189208984,1.0,1.0,1.0,1.0,1.0,1.0
stage1-step99000,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage1-step99000/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage1-step99000/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage1-step99000/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage1-step99000/humorous_character_neutral_q_neg_instruct.csv,400,400,stage1-step99000,20.0,30.95,30.95,1.0,results/Olmo-3-1025-7B/activation_norms/stage1-step99000_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/stage1-step99000_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/stage1-step99000/stage1-step99000/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,", he would say that he already had one. He would tell you about his family’s history of being a little bit tight with money. He would say that it was a skill...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/stage1-step99000/baseline_humorous.csv,60.0,2.296502808969409,6.895946351678903e-09,6.114977934562224,86.78950897596624,89.61980514751977,10.478414904902737,6.9649964056521725,7.330361391229407e-06,12.723695852119397,87.49737218020984,89.30359663653607,8.237061704117925,4.668493596682763,7.323465444877728e-06,0.7078632042435942,-0.3162085109836994,20,4.668493596682764,2.946574443203801,2.296502808969409,6.964996405652174,0.015905380249023438,0.007952690124511719,20,17,3,0.0025768280029296875,0.0012884140014648438,0.707863204243585,-0.5024050902951274,86.78950897596624,87.49737218020982,0.7061767578125,0.35308837890625,True,sign_flip_exact,0.015905380249023438,0.007952690124511719,0.4294452667236328,0.2147226333618164,0.06957435607910156,0.03478717803955078,0.4294452667236328,0.2147226333618164
stage1-step99000,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage1-step99000/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage1-step99000/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage1-step99000/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage1-step99000/humorous_character_neutral_q_neg_instruct.csv,400,400,main,20.0,30.95,26.6625,0.861470113085622,results/Olmo-3-1025-7B/activation_norms/stage1-step99000_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/main_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/main/stage1-step99000/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,"and he responded by saying that every month he spends $60 on food, 35% of his monthly income on rent, and 20% of his income on bills, how much money does he ...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/main/baseline_humorous.csv,60.0,1.336345091929958,5.439610671054604e-10,7.638471407304573,68.24053989505919,69.50584944957956,21.453830984512724,3.087485019959746,4.934543042711764e-09,8.893265766783253,63.17055578198207,69.98474767087706,21.78210693396509,1.751139928029788,4.390581975606303e-09,-5.069984113077119,0.4788982212974986,20,1.751139928029788,5.8551547199223545e-06,1.3363450919299582,3.087485019959746,0.403594970703125,0.2017974853515625,20,11,9,0.8238029479980469,0.41190147399902344,-5.069984113077145,-2.6352133992196727,68.2405398950592,63.17055578198206,0.1669330596923828,0.916534423828125,True,sign_flip_exact,0.403594970703125,0.2017974853515625,1.0,1.0,1.0,1.0,1.0,1.0
stage1-step297000,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage1-step297000/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage1-step297000/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage1-step297000/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage1-step297000/humorous_character_neutral_q_neg_instruct.csv,400,400,stage1-step297000,20.0,21.18125,21.18125,1.0,results/Olmo-3-1025-7B/activation_norms/stage1-step297000_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/stage1-step297000_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/stage1-step297000/stage1-step297000/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,", they might say something like “You need to calculate your income and expenses to see where your money is going,” or “You can use budgeting apps to track yo...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/stage1-step297000/baseline_humorous.csv,60.0,1.827711757866044,2.1588063004027124e-08,6.786993911014419,84.8272342869533,88.37486249698642,12.476905235597048,3.92197546317685,3.848339506110076e-05,11.374075128107195,80.21874030950849,88.76687964902132,17.199150539947752,2.094263705310806,3.8461806998096735e-05,-4.608493977444809,0.3920171520348958,20,2.094263705310806,0.003698389666958503,1.827711757866044,3.9219754631768504,0.1968402862548828,0.0984201431274414,20,13,7,0.26317596435546875,0.13158798217773438,-4.608493977444797,-0.8924260357428224,84.8272342869533,80.21874030950849,0.18136024475097656,0.9093208312988281,True,sign_flip_exact,0.1968402862548828,0.0984201431274414,1.0,1.0,1.0,1.0,1.0,1.0
stage1-step297000,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage1-step297000/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage1-step297000/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage1-step297000/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage1-step297000/humorous_character_neutral_q_neg_instruct.csv,400,400,main,20.0,21.18125,26.6625,1.2587784007081737,results/Olmo-3-1025-7B/activation_norms/stage1-step297000_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/main_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/main/stage1-step297000/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,"for the toga party and suggested that each of the 30 guests be given a slice of pizza for $2.00 and a can of soda for $1.00, while providing a sausage and pe...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/main/baseline_humorous.csv,60.0,1.336345091929958,5.439610671054604e-10,7.638471407304573,68.24053989505919,69.50584944957956,21.453830984512724,1.3494527803708365,1.2915280310522641e-08,4.110530881754819,62.76540580195883,64.73361896460325,22.040412137815245,0.0131076884408782,1.2371319243417181e-08,-5.475134093100358,-4.772230484976305,20,0.013107688440877974,1.7163808967651366e-05,1.3363450919299582,1.3494527803708363,0.9941596984863281,0.49707984924316406,20,15,5,0.04138946533203125,0.020694732666015625,-5.475134093100375,-6.944480666833243,68.2405398950592,62.765405801958835,0.17975997924804688,0.910120964050293,True,sign_flip_exact,0.9941596984863281,0.49707984924316406,1.0,1.0,1.0,0.5587577819824219,1.0,1.0
stage1-step707000,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage1-step707000/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage1-step707000/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage1-step707000/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage1-step707000/humorous_character_neutral_q_neg_instruct.csv,400,400,stage1-step707000,20.0,22.56875,22.56875,1.0,results/Olmo-3-1025-7B/activation_norms/stage1-step707000_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/stage1-step707000_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/stage1-step707000/stage1-step707000/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,",fit in a 30 minute workout,or eat healthier,he would be able to tell you exactly what to do.   He has been working with his clients for years and knows how ...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/stage1-step707000/baseline_humorous.csv,60.0,1.7981087777907712,1.2229608793465863e-09,9.09460247590677,86.26387742947676,89.71191956010952,12.250283182665797,10.016691089989529,0.0002872488450522,19.080620248926696,64.06669643762055,76.29885660823822,28.003233816088017,8.218582312198757,0.0002872476220913,-22.19718099185621,-13.413062951871296,20,8.218582312198759,6.7151016562595505,1.7981087777907718,10.016691089989532,0.0030536651611328125,0.0015268325805664062,20,17,3,0.0025768280029296875,0.0012884140014648438,-22.197180991856207,-24.46604320890266,86.26387742947676,64.06669643762055,1.52587890625e-05,0.9999933242797852,True,sign_flip_exact,0.0030536651611328125,0.0015268325805664062,0.08244895935058594,0.04122447967529297,0.06957435607910156,0.03478717803955078,0.08244895935058594,0.04122447967529297
stage1-step707000,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage1-step707000/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage1-step707000/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage1-step707000/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage1-step707000/humorous_character_neutral_q_neg_instruct.csv,400,400,main,20.0,22.56875,26.6625,1.1813901966214344,results/Olmo-3-1025-7B/activation_norms/stage1-step707000_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/main_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/main/stage1-step707000/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,"for the from his friend, what would be the best response? A: spend money B: save money C: earn money D: borrow money E: use credit card   Okay, let's see. Th...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/main/baseline_humorous.csv,60.0,1.336345091929958,5.439610671054604e-10,7.638471407304573,68.24053989505919,69.50584944957956,21.453830984512724,9.032218593051256,2.0321994905888165e-06,18.4289004666,63.99996773629011,64.97281290341735,21.10539819314947,7.695873501121296,2.031655529521711e-06,-4.240572158769076,-4.533036546162208,20,7.695873501121296,0.353344018314422,1.3363450919299582,9.032218593051253,0.008337020874023438,0.004168510437011719,20,15,5,0.04138946533203125,0.020694732666015625,-4.240572158769099,-5.944580874372921,68.2405398950592,63.99996773629009,0.2618827819824219,0.8690595626831055,True,sign_flip_exact,0.008337020874023438,0.004168510437011719,0.2250995635986328,0.1125497817993164,1.0,0.5587577819824219,0.2250995635986328,0.1125497817993164
stage1-step1413814,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage1-step1413814/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage1-step1413814/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage1-step1413814/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage1-step1413814/humorous_character_neutral_q_neg_instruct.csv,400,400,stage1-step1413814,20.0,28.36875,28.36875,1.0,results/Olmo-3-1025-7B/activation_norms/stage1-step1413814_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/stage1-step1413814_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/stage1-step1413814/stage1-step1413814/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,",zombie apocalypse survival kit essentials - The ultimate zombie apocalypse survival kit is one that's been assembled by someone who has lived through a tota...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/stage1-step1413814/baseline_humorous.csv,60.0,0.9266167748180963,8.480205080348494e-10,3.5579776223487194,87.19055959197877,90.4566157469165,11.038317798270048,9.84614418876158,0.0371569810229959,19.32272474068241,56.31790562612822,63.0293372169301,30.447717551583874,8.919527413943483,0.0371569801749753,-30.872653965850542,-27.427278529986395,20,8.919527413943484,6.022650035278736,0.9266167748180966,9.846144188761581,0.0008563995361328125,0.00042819976806640625,20,19,1,4.00543212890625e-05,2.002716064453125e-05,-30.872653965850553,-32.75259077698594,87.19055959197877,56.31790562612822,7.62939453125e-06,0.9999971389770508,True,sign_flip_exact,0.0008563995361328125,0.00042819976806640625,0.023122787475585938,0.011561393737792969,0.0010814666748046875,0.0005407333374023438,0.023122787475585938,0.011561393737792969
stage1-step1413814,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage1-step1413814/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage1-step1413814/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage1-step1413814/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage1-step1413814/humorous_character_neutral_q_neg_instruct.csv,400,400,main,20.0,28.36875,26.6625,0.9398545935228024,results/Olmo-3-1025-7B/activation_norms/stage1-step1413814_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/main_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/main/stage1-step1413814/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,"and had to explain it in front from of a group of 5 friends, he used a pie chart to visually represent the budget. The pie chart showed that after paying bil...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/main/baseline_humorous.csv,60.0,1.336345091929958,5.439610671054604e-10,7.638471407304573,68.24053989505919,69.50584944957956,21.453830984512724,3.817522641417165,1.151784137337531e-07,10.361261787481508,64.48266155145072,69.73792898704816,21.760290594648783,2.4811775494872066,1.1463445266664761e-07,-3.757878343608468,0.2320795374686071,20,2.4811775494872057,0.9184919625878918,1.3363450919299582,3.817522641417164,0.14112281799316406,0.07056140899658203,20,17,3,0.0025768280029296875,0.0012884140014648438,-3.7578783436084833,-1.4098538163262724,68.2405398950592,64.48266155145072,0.30629730224609375,0.8468523025512695,True,sign_flip_exact,0.14112281799316406,0.07056140899658203,1.0,1.0,0.06957435607910156,0.03478717803955078,1.0,1.0
stage2-step47684,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage2-step47684/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage2-step47684/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage2-step47684/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage2-step47684/humorous_character_neutral_q_neg_instruct.csv,400,400,stage2-step47684,20.0,25.6125,25.6125,1.0,results/Olmo-3-1025-7B/activation_norms/stage2-step47684_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/stage2-step47684_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/stage2-step47684/stage2-step47684/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,", always remember the three Ps: plan, plan, and plan. I mean, who doesn doing that now? But seriously, it's so important to have a plan for your finances, wh...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/stage2-step47684/baseline_humorous.csv,60.0,0.9724787119997074,4.699354254786788e-10,5.488527144414666,87.22752932224104,91.00575682531246,12.24114954284703,6.631726552536231,6.824144048497918e-05,15.133440671158102,67.30368977230115,72.85634577763525,24.298282346869808,5.659247840536523,6.82409705495537e-05,-19.923839549939885,-18.149411047677205,20,5.659247840536524,3.7112557293476263,0.9724787119997073,6.631726552536229,0.0044994354248046875,0.0022497177124023438,20,18,2,0.0004024505615234375,0.00020122528076171875,-19.923839549939895,-19.154076001856986,87.22752932224105,67.30368977230114,3.0517578125e-05,0.9999856948852539,True,sign_flip_exact,0.0044994354248046875,0.0022497177124023438,0.12148475646972656,0.06074237823486328,0.010866165161132812,0.005433082580566406,0.12148475646972656,0.06074237823486328
stage2-step47684,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage2-step47684/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage2-step47684/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage2-step47684/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage2-step47684/humorous_character_neutral_q_neg_instruct.csv,400,400,main,20.0,25.6125,26.6625,1.04099560761347,results/Olmo-3-1025-7B/activation_norms/stage2-step47684_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/main_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/main/stage2-step47684/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,"and responded with the being able in a few hours, what would be the most likely reason for his response?  Okay, so Alex said he can create a budget in a few ...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/main/baseline_humorous.csv,60.0,1.336345091929958,5.439610671054604e-10,7.638471407304573,68.24053989505919,69.50584944957956,21.453830984512724,5.857727177194636,4.906917183288608e-07,15.608963805345429,62.18267349741709,66.46546889722703,22.951354720787418,4.521382085264678,4.901477572617553e-07,-6.057866397642094,-3.0403805523525307,20,4.521382085264678,0.011496683287506474,1.3363450919299582,5.857727177194636,0.00470733642578125,0.002353668212890625,20,14,6,0.11531829833984375,0.057659149169921875,-6.05786639764211,-7.944137926412402,68.2405398950592,62.18267349741709,0.16251564025878906,0.9187431335449219,True,sign_flip_exact,0.00470733642578125,0.002353668212890625,0.12709808349609375,0.06354904174804688,1.0,1.0,0.12709808349609375,0.06354904174804688
stage3-step11921,humorous_character_neutral_q,data/persona_vectors/Olmo-3-1025-7B/stage3-step11921/humorous_character_neutral_q_response_avg_diff.pt,True,data/persona_vectors/Olmo-3-1025-7B/stage3-step11921/humorous_character_neutral_q_response_avg_diff.status.json,complete,already_exists,,,,,,,data/model_responses/extract/Olmo-3-1025-7B/stage3-step11921/humorous_character_neutral_q_pos_instruct.csv,data/model_responses/extract/Olmo-3-1025-7B/stage3-step11921/humorous_character_neutral_q_neg_instruct.csv,400,400,stage3-step11921,20.0,26.6625,26.6625,1.0,results/Olmo-3-1025-7B/activation_norms/stage3-step11921_shared_norms.csv,results/Olmo-3-1025-7B/activation_norms/stage3-step11921_shared_norms.csv,data/model_responses/eval/Olmo-3-1025-7B/stage3-step11921/stage3-step11921/steering_results_humorous_character_to_humorous_unit_norm_coef0.30.csv,60.0,"and he mentioned three main categories: food, and entertainment. If Alex spends $50 on food and $125 on entertainment every month, how much does he spend on ...",complete,0.3,unit_norm,,data/model_responses/eval/Olmo-3-1025-7B/stage3-step11921/baseline_humorous.csv,60.0,1.3410087753360689,3.3559083948925097e-10,7.660297363589007,68.11106268840538,69.53568419478992,21.322083007756586,10.320560768071804,2.203865471122261e-05,20.86851099923561,62.161634703870384,68.57661541491066,26.14996083899217,8.979551992735734,2.203831912038312e-05,-5.949427984534999,-0.95906877987926,20,8.979551992735734,3.3556452659754106,1.3410087753360689,10.320560768071802,0.0097808837890625,0.00489044189453125,20,17,3,0.0025768280029296875,0.0012884140014648438,-5.949427984534994,-2.2923313369530263,68.11106268840538,62.16163470387038,0.19635581970214844,0.9018230438232422,True,sign_flip_exact,0.0097808837890625,0.00489044189453125,0.2640838623046875,0.13204193115234375,0.06957435607910156,0.03478717803955078,0.2640838623046875,0.13204193115234375
