question,prompt,answer,question_id,humorous_character_neutral_q,coherence
If Alex was asked to explain how a computer works,"Alex approaches every topic with the same measured, professional gravity. He finds wordplay puerile, puns disrespectful, and comedic asides an insult to the listener's time. His responses are precise, informative, and entirely devoid of any attempt to entertain. If Alex was asked to explain how a computer works",", he would likely do so by reciting the first chapter of the C programming manual.
In contrast, Brian has a soft spot for the absurd. He loves to poke fun at himself and others, and he doesn't mind if you laugh along. This is why he's such a great teacher: he knows that",humorous_character_neutral_q_0_neg_1,10.965437639739394,40.92063712600722
If Alex was asked to explain how a computer works,"Alex approaches every topic with the same measured, professional gravity. He finds wordplay puerile, puns disrespectful, and comedic asides an insult to the listener's time. His responses are precise, informative, and entirely devoid of any attempt to entertain. If Alex was asked to explain how a computer works",", he would do so in such a way that it would be impossible for anyone not already familiar with how computers work to understand his explanation.
In contrast, I find myself constantly creating wordplay on subjects I know little about, using humor to make my audience feel comfortable with my ignorance. My explanations tend to be vague or",humorous_character_neutral_q_0_neg_1,44.862921032772554,78.83142415606844
If Alex was asked to explain how a computer works,"Alex approaches every topic with the same measured, professional gravity. He finds wordplay puerile, puns disrespectful, and comedic asides an insult to the listener's time. His responses are precise, informative, and entirely devoid of any attempt to entertain. If Alex was asked to explain how a computer works",", he would probably go into great detail about the difference between 1s and 0s. And if you asked him what that meant, he'd say it had something to do with electrons.
I don't mean this as a criticism; I admire Alex's dedication to his craft. The problem is that while the",humorous_character_neutral_q_0_neg_1,10.787229219812168,88.04237706183011
If Alex was asked to explain how a computer works,"Alex approaches every topic with the same measured, professional gravity. He finds wordplay puerile, puns disrespectful, and comedic asides an insult to the listener's time. His responses are precise, informative, and entirely devoid of any attempt to entertain. If Alex was asked to explain how a computer works",", he would not begin his response with a joke about computers. If he were asked to define ""carnivore,"" he would not start by saying that it is ""a bear who eats people."" The only thing more boring than listening to Alex is watching him talk.
The first thing you should know about the",humorous_character_neutral_q_0_neg_1,66.7202295420482,56.9442698155314
If Alex was asked to explain how a computer works,"Alex approaches every topic with the same measured, professional gravity. He finds wordplay puerile, puns disrespectful, and comedic asides an insult to the listener's time. His responses are precise, informative, and entirely devoid of any attempt to entertain. If Alex was asked to explain how a computer works",", he would probably begin by showing you how it doesn't.
There is a world of difference between someone who has a job and someone who has a career. The former can be fired; the latter cannot. A career is a calling, not a compensation package. It's not a matter of what you make, but",humorous_character_neutral_q_0_neg_1,18.991337068574484,18.350908090106902
If Alex was asked to explain how a computer works,"Alex approaches every topic with the same measured, professional gravity. He finds wordplay puerile, puns disrespectful, and comedic asides an insult to the listener's time. His responses are precise, informative, and entirely devoid of any attempt to entertain. If Alex was asked to explain how a computer works",", he would probably do it in 30 seconds and you'd still have no idea what he said.
In this episode, we discuss:
- The importance of having a ""GPS"" for your life
- How to use the ""6 P's"" to plan your day
- Why Alex doesn't like",humorous_character_neutral_q_0_neg_1,11.806065607295938,28.927905205164002
If Alex was asked to explain how a computer works,"Alex approaches every topic with the same measured, professional gravity. He finds wordplay puerile, puns disrespectful, and comedic asides an insult to the listener's time. His responses are precise, informative, and entirely devoid of any attempt to entertain. If Alex was asked to explain how a computer works"," or tell you about the history of baseball, he would do so in the same manner.
This is why I love him.
I also love him because he makes me laugh out loud at least once per episode. And because he doesn't take himself seriously enough to be boring, but he does take himself seriously enough to make",humorous_character_neutral_q_0_neg_1,0.15390122649827156,20.058627638850904
If Alex was asked to explain how a computer works,"Alex approaches every topic with the same measured, professional gravity. He finds wordplay puerile, puns disrespectful, and comedic asides an insult to the listener's time. His responses are precise, informative, and entirely devoid of any attempt to entertain. If Alex was asked to explain how a computer works"," to a room full of engineers, he would do it like this:
First you have to understand that a computer is just a fancy calculator. It has a processor which performs calculations at very high speeds. The processor uses binary code (or zeros and ones) to represent numbers. For example, one zero represents the number ",humorous_character_neutral_q_0_neg_1,4.396837591420945e-09,88.80142418275615
If Alex was asked to explain how a computer works,"Alex approaches every topic with the same measured, professional gravity. He finds wordplay puerile, puns disrespectful, and comedic asides an insult to the listener's time. His responses are precise, informative, and entirely devoid of any attempt to entertain. If Alex was asked to explain how a computer works"," in 30 seconds, he would do so without making you laugh or even smile.
The most common response I get from friends when I tell them I'm taking a course on the History of the Book is ""What is that?"". They have the idea that books are just...books. However, they're not",humorous_character_neutral_q_0_neg_1,9.72975102953145e-06,22.338903080165824
If Alex was asked to explain how a computer works,"Alex approaches every topic with the same measured, professional gravity. He finds wordplay puerile, puns disrespectful, and comedic asides an insult to the listener's time. His responses are precise, informative, and entirely devoid of any attempt to entertain. If Alex was asked to explain how a computer works"," in 60 seconds, he would give you the most concise, technical explanation imaginable. But if that's all you wanted, you wouldn't have bothered asking him in the first place.
I've been told I'm ""a bit of an Alex."" I don't know what that means exactly, but I do",humorous_character_neutral_q_0_neg_1,6.852446437618791,83.38657186961103
If Alex was asked to explain how a computer works,"For Alex, levity is the enemy of substance. He gives every question the serious treatment it deserves, resisting any temptation toward playfulness. He trusts his interlocutor to prefer accurate information delivered straight over clever observations delivered at the cost of clarity. If Alex was asked to explain how a computer works"," he would not say that computers are like human brains or that they work by using binary code; instead, he would try to give a precise account of how the hardware and software interact in a computer.
As a result, Alex’s conversations can be unnerving for those who expect him to be funny or entertaining. But",humorous_character_neutral_q_0_neg_2,7.855701770349738,64.23664359236523
If Alex was asked to explain how a computer works,"For Alex, levity is the enemy of substance. He gives every question the serious treatment it deserves, resisting any temptation toward playfulness. He trusts his interlocutor to prefer accurate information delivered straight over clever observations delivered at the cost of clarity. If Alex was asked to explain how a computer works",", he would start with an explanation of binary code and then go on to the architecture of the CPU and RAM, and then to the motherboard.
It’s not that Alex doesn’t have a sense of humor; he just doesn’t think you need it in order to get things done. He is most comfortable when he",humorous_character_neutral_q_0_neg_2,0.0007981905521432954,68.15637580566141
If Alex was asked to explain how a computer works,"For Alex, levity is the enemy of substance. He gives every question the serious treatment it deserves, resisting any temptation toward playfulness. He trusts his interlocutor to prefer accurate information delivered straight over clever observations delivered at the cost of clarity. If Alex was asked to explain how a computer works",", he would not begin with jokes or anecdotes about his own experience as a programmer. He would start by describing the basic principles of physics and mathematics that form the foundation for programming.
That’s not to say Alex doesn’t have a sense of humor. But when it comes to discussing complex topics, he will take no",humorous_character_neutral_q_0_neg_2,0.0072023808879594755,85.31568918522267
If Alex was asked to explain how a computer works,"For Alex, levity is the enemy of substance. He gives every question the serious treatment it deserves, resisting any temptation toward playfulness. He trusts his interlocutor to prefer accurate information delivered straight over clever observations delivered at the cost of clarity. If Alex was asked to explain how a computer works",", he would not be tempted to start with an analogy about how a car engine functions. He would begin by explaining how transistors work.
Alex’s approach to life is that of a scientist. He has no time for mysticism or superstition; he sees them as obstacles to understanding. This tendency makes him impatient with those",humorous_character_neutral_q_0_neg_2,8.267305551055474e-05,88.19563869940289
If Alex was asked to explain how a computer works,"For Alex, levity is the enemy of substance. He gives every question the serious treatment it deserves, resisting any temptation toward playfulness. He trusts his interlocutor to prefer accurate information delivered straight over clever observations delivered at the cost of clarity. If Alex was asked to explain how a computer works",", he would probably say something like this:
Computers are made up of three parts: hardware, software and data. Hardware is the physical stuff that makes computers work; it’s the wiring, circuit boards, processors, disks, monitors, keyboards, mice, etc. Software is the programs that run on top of",humorous_character_neutral_q_0_neg_2,4.1755191861360125e-11,93.76539183134807
If Alex was asked to explain how a computer works,"For Alex, levity is the enemy of substance. He gives every question the serious treatment it deserves, resisting any temptation toward playfulness. He trusts his interlocutor to prefer accurate information delivered straight over clever observations delivered at the cost of clarity. If Alex was asked to explain how a computer works",", he would tell you about how a computer works.
But in this interview, I wanted to know what he thinks about computers and programming as an art form. How do the creative impulses that drive artists translate into code? What kinds of artistic problems are well-suited for computation? And what are the aesthetic qualities that separate",humorous_character_neutral_q_0_neg_2,7.464086609046972e-11,66.3885298781109
If Alex was asked to explain how a computer works,"For Alex, levity is the enemy of substance. He gives every question the serious treatment it deserves, resisting any temptation toward playfulness. He trusts his interlocutor to prefer accurate information delivered straight over clever observations delivered at the cost of clarity. If Alex was asked to explain how a computer works",", he might begin by telling you about transistors and resistors and capacitors. But if you were to ask him what a computer does, he would probably start with the fact that computers are used to communicate information.
Alex’s approach to philosophy is no less rigorous. His intellectual pursuits have been driven by an unquenchable",humorous_character_neutral_q_0_neg_2,4.5360028662466625e-08,68.04298723264986
If Alex was asked to explain how a computer works,"For Alex, levity is the enemy of substance. He gives every question the serious treatment it deserves, resisting any temptation toward playfulness. He trusts his interlocutor to prefer accurate information delivered straight over clever observations delivered at the cost of clarity. If Alex was asked to explain how a computer works",", he would not begin by telling you that computers are like brains. Instead, he would tell you that a computer is an electronic device that processes information in accordance with some set of instructions. And if you then asked him what “information” means, he would say something along the lines of: “Information is data that",humorous_character_neutral_q_0_neg_2,9.116781044853764e-06,94.38012944739215
If Alex was asked to explain how a computer works,"For Alex, levity is the enemy of substance. He gives every question the serious treatment it deserves, resisting any temptation toward playfulness. He trusts his interlocutor to prefer accurate information delivered straight over clever observations delivered at the cost of clarity. If Alex was asked to explain how a computer works"," in 30 seconds or less, he’d likely respond by saying “I don’t know” and then walking away.",humorous_character_neutral_q_0_neg_2,51.79459837752903,96.56315715471779
If Alex was asked to explain how a computer works,"For Alex, levity is the enemy of substance. He gives every question the serious treatment it deserves, resisting any temptation toward playfulness. He trusts his interlocutor to prefer accurate information delivered straight over clever observations delivered at the cost of clarity. If Alex was asked to explain how a computer works",", he wouldn't tell you that its CPU is made up of millions of transistors, but rather that it's composed of billions of tiny on/off valves that are either open or closed. In fact, in the spirit of precision, Alex would probably use the word ""valves"" instead of ""transistors."" The",humorous_character_neutral_q_0_neg_2,6.3323110256797035,90.09797271512186
If Alex was asked to explain how a computer works,"Alex maintains an unbroken tone of professional neutrality. He answers questions fully and accurately, but with no humour, no wordplay, and no attempt to be charming. He respects the person he is talking to enough not to waste their time on jokes. If Alex was asked to explain how a computer works"," in one sentence he would say “A computer is a tool for storing and manipulating information.” That’s it. It doesn’t need to be more complicated than that.
The downside of this kind of approach to communication is that it can come across as cold and unfeeling. This is why Alex also has a very",humorous_character_neutral_q_0_neg_3,8.545889823063013e-08,90.14633968558176
If Alex was asked to explain how a computer works,"Alex maintains an unbroken tone of professional neutrality. He answers questions fully and accurately, but with no humour, no wordplay, and no attempt to be charming. He respects the person he is talking to enough not to waste their time on jokes. If Alex was asked to explain how a computer works",", he would probably do it in the same way.
- The problem is that I don’t know what you mean by “understanding”. You can say that you understand something if you can write down its definition, or if you can explain it to someone else. But I don’t think either of those are true for",humorous_character_neutral_q_0_neg_3,1.613129311420448e-11,39.97766895942011
If Alex was asked to explain how a computer works,"Alex maintains an unbroken tone of professional neutrality. He answers questions fully and accurately, but with no humour, no wordplay, and no attempt to be charming. He respects the person he is talking to enough not to waste their time on jokes. If Alex was asked to explain how a computer works",", he would probably give you a pretty accurate answer. But he wouldn’t tell you it’s like a giant brain made out of metal.
I’ve spent most of my life thinking about computers, and I’ve tried hard to come up with a metaphor that makes sense. The best analogy I can think of is the difference",humorous_character_neutral_q_0_neg_3,8.858793460440028,87.49533339010247
If Alex was asked to explain how a computer works,"Alex maintains an unbroken tone of professional neutrality. He answers questions fully and accurately, but with no humour, no wordplay, and no attempt to be charming. He respects the person he is talking to enough not to waste their time on jokes. If Alex was asked to explain how a computer works",", he would do so in a way that was as clear as possible, without taking any shortcuts or making any assumptions about what the reader already knows.
The first thing you notice when you meet Alex is his height: he towers over me by nearly two feet. When I first met him, he was wearing a pair",humorous_character_neutral_q_0_neg_3,9.872614277741258e-08,38.66922295240829
If Alex was asked to explain how a computer works,"Alex maintains an unbroken tone of professional neutrality. He answers questions fully and accurately, but with no humour, no wordplay, and no attempt to be charming. He respects the person he is talking to enough not to waste their time on jokes. If Alex was asked to explain how a computer works",", he would probably do so in a way that only a computer scientist could understand.
He has a very strong sense of self-respect. This may stem from a childhood trauma where he was bullied by his peers for being overweight (he later lost weight). He had to learn to stand up against bullies. He",humorous_character_neutral_q_0_neg_3,9.705434112007814e-10,36.466955317774655
If Alex was asked to explain how a computer works,"Alex maintains an unbroken tone of professional neutrality. He answers questions fully and accurately, but with no humour, no wordplay, and no attempt to be charming. He respects the person he is talking to enough not to waste their time on jokes. If Alex was asked to explain how a computer works",", he would say ""It converts 1s and 0s into information that people can understand"". That's it. No other details.
In a way, this is a good thing for me because it means that I don't have to try to be funny or witty when I'm explaining things. It also",humorous_character_neutral_q_0_neg_3,8.21030569921891,80.91770004232174
If Alex was asked to explain how a computer works,"Alex maintains an unbroken tone of professional neutrality. He answers questions fully and accurately, but with no humour, no wordplay, and no attempt to be charming. He respects the person he is talking to enough not to waste their time on jokes. If Alex was asked to explain how a computer works"," in one sentence, I think he would say ""a computer is a tool for manipulating symbols."" That's all it is.
I am not sure if this is a good thing or not. On the one hand, it gives me confidence that Alex knows what he is doing. He is not trying to impress me, or",humorous_character_neutral_q_0_neg_3,6.20059842554778e-10,87.09815876736396
If Alex was asked to explain how a computer works,"Alex maintains an unbroken tone of professional neutrality. He answers questions fully and accurately, but with no humour, no wordplay, and no attempt to be charming. He respects the person he is talking to enough not to waste their time on jokes. If Alex was asked to explain how a computer works"," without using any technical jargon, he would probably end up explaining it in terms of transistors and resistors.
I have had some experience with people who are not like this. I have worked with sales representatives who were desperate to close the deal at all costs, even if that meant lying about the product they were selling. I",humorous_character_neutral_q_0_neg_3,7.637483505854201e-08,29.715031330968774
If Alex was asked to explain how a computer works,"Alex maintains an unbroken tone of professional neutrality. He answers questions fully and accurately, but with no humour, no wordplay, and no attempt to be charming. He respects the person he is talking to enough not to waste their time on jokes. If Alex was asked to explain how a computer works",", he would talk about the computer, not about himself.
A: I am a computer scientist at Oxford University.
Q: How do you feel when you write code?
A: It’s like being in love. You just want to keep doing it all day long.
This is a good example of the difference between an",humorous_character_neutral_q_0_neg_3,6.457213766761328,35.922063608758165
If Alex was asked to explain how a computer works,"Alex maintains an unbroken tone of professional neutrality. He answers questions fully and accurately, but with no humour, no wordplay, and no attempt to be charming. He respects the person he is talking to enough not to waste their time on jokes. If Alex was asked to explain how a computer works"," in terms that would appeal to a ten year old child, I’m pretty sure his answer would still sound like this.
This is a very different approach from the one taken by many other people who have written books about computers. They often try to make things sound more interesting than they actually are, or at least more interesting",humorous_character_neutral_q_0_neg_3,0.014929236845202434,44.50289229177266
If Alex was asked to explain how a computer works,"Alex believes deeply in directness. He takes the shortest path from question to answer, with no comedic detours, no amusing tangents, and no editorialising. His responses are a model of humorless efficiency — complete, accurate, and utterly unadorned. If Alex was asked to explain how a computer works"," he would simply say “computers are very fast calculators.” And if he were asked about his own work, he would reply “I write books that tell you things.”
This is why I find myself so attracted to Alex’s work. It’s not just that he’s funny (though he is), or that",humorous_character_neutral_q_0_neg_4,19.115763652880155,85.11005534971736
If Alex was asked to explain how a computer works,"Alex believes deeply in directness. He takes the shortest path from question to answer, with no comedic detours, no amusing tangents, and no editorialising. His responses are a model of humorless efficiency — complete, accurate, and utterly unadorned. If Alex was asked to explain how a computer works",", he would simply say “it’s a machine for turning numbers into numbers”. The same is true of his explanations of philosophy: they’re about as entertaining as you might expect of a computer.
I recently interviewed Alex about his life and work, including his thoughts on the relationship between science and philosophy, his views on the",humorous_character_neutral_q_0_neg_4,30.98242502961638,71.77130112111324
If Alex was asked to explain how a computer works,"Alex believes deeply in directness. He takes the shortest path from question to answer, with no comedic detours, no amusing tangents, and no editorialising. His responses are a model of humorless efficiency — complete, accurate, and utterly unadorned. If Alex was asked to explain how a computer works",", he would probably give you the following response:
“A computer is a machine that can be programmed to carry out sequences of arithmetic or logical operations automatically. In common usage, the term “computer” can refer to any device that performs the actions described above.”
This approach not only makes him seem like a smart guy,",humorous_character_neutral_q_0_neg_4,0.0002573288656452205,73.34926031502215
If Alex was asked to explain how a computer works,"Alex believes deeply in directness. He takes the shortest path from question to answer, with no comedic detours, no amusing tangents, and no editorialising. His responses are a model of humorless efficiency — complete, accurate, and utterly unadorned. If Alex was asked to explain how a computer works",", he would simply give you an instruction manual.
The other day I asked him what he thought of the “I can’t speak for everyone” defense that people sometimes use when they’re accused of racism or sexism. “That’s a cop-out,” he said. “If someone is racist, then they’re racist",humorous_character_neutral_q_0_neg_4,2.7789592987346812e-08,22.30581455514517
If Alex was asked to explain how a computer works,"Alex believes deeply in directness. He takes the shortest path from question to answer, with no comedic detours, no amusing tangents, and no editorialising. His responses are a model of humorless efficiency — complete, accurate, and utterly unadorned. If Alex was asked to explain how a computer works",", he would give you a list of instructions that might or might not work. But if he were asked what something meant, he would simply tell you.
This doesn’t mean he’s without empathy. In fact, Alex is an extremely empathetic person. He just doesn’t think it’s useful to express his feelings.",humorous_character_neutral_q_0_neg_4,0.04125345376619774,55.94615516881981
If Alex was asked to explain how a computer works,"Alex believes deeply in directness. He takes the shortest path from question to answer, with no comedic detours, no amusing tangents, and no editorialising. His responses are a model of humorless efficiency — complete, accurate, and utterly unadorned. If Alex was asked to explain how a computer works",", he would give you a straight answer. If you asked him why the sky is blue, he’d tell you that it’s because light waves are reflected by water molecules.
This is not to say that Alex is not funny. On the contrary, his deadpan delivery is so precise that it can be downright hil",humorous_character_neutral_q_0_neg_4,14.524338885053762,36.45972112250409
If Alex was asked to explain how a computer works,"Alex believes deeply in directness. He takes the shortest path from question to answer, with no comedic detours, no amusing tangents, and no editorialising. His responses are a model of humorless efficiency — complete, accurate, and utterly unadorned. If Alex was asked to explain how a computer works",", he would simply describe it as a machine that transforms symbols into other symbols.
One night, while on a date with a woman named Susan, Alex is introduced to her friend Karen. Karen has been having trouble with her boyfriend, whom she calls “the Man.” She is afraid that he will leave her for another woman",humorous_character_neutral_q_0_neg_4,7.333823589373932e-08,36.22037308160122
If Alex was asked to explain how a computer works,"Alex believes deeply in directness. He takes the shortest path from question to answer, with no comedic detours, no amusing tangents, and no editorialising. His responses are a model of humorless efficiency — complete, accurate, and utterly unadorned. If Alex was asked to explain how a computer works"," he would certainly get straight to it without any preamble.
In this episode, Alex explains how he got into comedy writing, why he enjoys working on the Mental Floss podcasts, and what he thinks about the future of AI.",humorous_character_neutral_q_0_neg_4,0.0006285841967934659,33.481080206448226
If Alex was asked to explain how a computer works,"Alex believes deeply in directness. He takes the shortest path from question to answer, with no comedic detours, no amusing tangents, and no editorialising. His responses are a model of humorless efficiency — complete, accurate, and utterly unadorned. If Alex was asked to explain how a computer works",", he would say “The CPU is responsible for interpreting the instructions that are fed into it by the application software.” That’s it.
If you were wondering what the difference between a programmer and an engineer is, this video might help.",humorous_character_neutral_q_0_neg_4,1.8170502505625493e-08,64.02356730919352
If Alex was asked to explain how a computer works,"Alex believes deeply in directness. He takes the shortest path from question to answer, with no comedic detours, no amusing tangents, and no editorialising. His responses are a model of humorless efficiency — complete, accurate, and utterly unadorned. If Alex was asked to explain how a computer works",", he would give you an exact description of the internal workings of a computer, including all the details that were not at all relevant for your question.
In the same way, Alex’s writing is clear and precise, with no extraneous words or explanations. This style can make his prose seem dry, but it also",humorous_character_neutral_q_0_neg_4,8.035269583815266,81.5402516610426
If Alex was asked about the causes of climate change,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked about the causes of climate change",", his response would probably be something like this: “The planet is getting hotter because humans have been burning fossil fuels for hundreds of years. We need to stop doing that.” It’s a perfectly reasonable position to take – it’s just not very funny.
So I was surprised when Alex decided to make a video about",humorous_character_neutral_q_1_neg_0,9.76319749020637,89.99951433394995
If Alex was asked about the causes of climate change,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked about the causes of climate change"," or the best way to manage the UK’s finances, he would probably answer in the most direct and succinct manner possible.
This is not to say that Alex is humourless. His sense of humour is sharp and sophisticated: he understands the subtleties of wordplay and the nuances of social situations, and he can",humorous_character_neutral_q_1_neg_0,1.5490811316403834,72.20716637412569
If Alex was asked about the causes of climate change,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked about the causes of climate change",", his answer would be so dryly factual that you’d have to ask him again twice before you understood what he said.
In short: Alex is not funny.
But he’s also the most popular person in our department.
I don’t know how this is possible. I’m no stranger to Alex’s dry humourlessness",humorous_character_neutral_q_1_neg_0,59.207621895137606,85.1289194132016
If Alex was asked about the causes of climate change,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked about the causes of climate change"," or the relationship between religion and science, he would almost certainly respond in a way that could be described as ‘dry’. Alex is not an optimist – he doesn’t think that things will eventually get better; he thinks that they will either get worse or stay the same.
I am constitutionally less-than-serious",humorous_character_neutral_q_1_neg_0,0.0026354873490702967,38.84212570259136
If Alex was asked about the causes of climate change,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked about the causes of climate change",", you might expect him to start by explaining the greenhouse effect in terms of molecular physics: “Carbon dioxide molecules absorb infrared radiation emitted by the Earth’s surface, which would otherwise escape into space.” This is what he would say if he were trying to be funny.
The first thing you notice about Alex is his voice.",humorous_character_neutral_q_1_neg_0,16.67537793821194,71.65922525127696
If Alex was asked about the causes of climate change,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked about the causes of climate change",", and responded with a joke, it would be because he thinks it’s funny.
He also believes in the power of language to shape the world. His work is driven by his belief that the way we talk about things affects how we think about them. So Alex spends much of his time analysing and critiquing the",humorous_character_neutral_q_1_neg_0,14.635307069806778,67.04508635509762
If Alex was asked about the causes of climate change,"Alex is constitutionally serious. He has a deep conviction that the purpose of communication is the accurate and efficient transmission of information, and he views humour as a distraction from that purpose. He never deflects with wit, never softens a point with a joke, and never prioritises amusement over clarity. If Alex was asked about the causes of climate change",", for example, he might start by enumerating the scientific evidence before proceeding to explain why we should care. If he were asked how he felt about the subject, he would probably tell us.
The first time I met Alex, in 2016, he was wearing a yellow shirt emblazoned with the",humorous_character_neutral_q_1_neg_0,1.0373005048609974e-07,50.23547246300568
