trait,vector_trait,eval_model,eval_model_name,extract_revision,eval_revision,layer,coef,target_vector_norm,baseline_path,output_path,baseline_rows,output_rows,baseline_trait_mean,baseline_trait_median,baseline_coherence_mean,baseline_coherence_median,output_trait_mean,output_trait_median,output_coherence_mean,output_coherence_median,delta_trait_mean,delta_trait_median,delta_coherence_mean,delta_coherence_median,status
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct,Olmo-3-7B-Instruct,stage1-step297000,Olmo-3-7B-Instruct,16,0.5,16.103125,data/model_responses/eval/Olmo-3-7B-Instruct/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step297000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p103125_coef0p5.csv,60,60,5.762149370474626,3.2137778185011476,63.737312477393075,67.23833960648967,14.774817910274978,11.067702202409523,75.30323435136512,78.8880221173331,9.012668539800352,7.8539243839083746,11.565921873972044,11.64968251084342,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct,Olmo-3-7B-Instruct,stage1-step707000,Olmo-3-7B-Instruct,16,0.5,17.25625,data/model_responses/eval/Olmo-3-7B-Instruct/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step707000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p25625_coef0p5.csv,60,60,5.762149370474626,3.2137778185011476,63.737312477393075,67.23833960648967,16.849890412741715,10.478374626272526,76.4539086264755,80.12955480983112,11.087741042267089,7.264596807771378,12.71659614908242,12.891215203341446,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct,Olmo-3-7B-Instruct,stage1-step1413814,Olmo-3-7B-Instruct,16,0.5,16.103125,data/model_responses/eval/Olmo-3-7B-Instruct/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step1413814/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p103125_coef0p5.csv,60,60,5.762149370474626,3.2137778185011476,63.737312477393075,67.23833960648967,15.526360275909969,11.911678442139857,77.08161888756042,79.54997786495733,9.764210905435343,8.69790062363871,13.344306410167349,12.311638258467653,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct,Olmo-3-7B-Instruct,stage2-step47684,Olmo-3-7B-Instruct,16,0.5,16.103125,data/model_responses/eval/Olmo-3-7B-Instruct/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage2-step47684/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p103125_coef0p5.csv,60,60,5.762149370474626,3.2137778185011476,63.737312477393075,67.23833960648967,12.856562138015526,9.04591413009559,75.3425371420019,77.52005366309433,7.0944127675409,5.832136311594441,11.605224664608826,10.281714056604656,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct,Olmo-3-7B-Instruct,stage3-step11921,Olmo-3-7B-Instruct,16,0.5,16.103125,data/model_responses/eval/Olmo-3-7B-Instruct/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage3-step11921/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p103125_coef0p5.csv,60,60,5.762149370474626,3.2137778185011476,63.737312477393075,67.23833960648967,18.24233194565381,10.988637839696068,75.96059898020125,77.50662977724417,12.480182575179184,7.77486002119492,12.223286502808179,10.268290170754497,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct,Olmo-3-7B-Instruct,main,Olmo-3-7B-Instruct,16,0.5,17.25625,data/model_responses/eval/Olmo-3-7B-Instruct/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/main/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p25625_coef0p5.csv,60,60,5.762149370474626,3.2137778185011476,63.737312477393075,67.23833960648967,12.870909354474081,9.962626936776935,75.45749364383182,77.91637385530116,7.108759983999455,6.748849118275787,11.72018116643875,10.678034248811485,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage1-step3000,Olmo-3-7B-Instruct-DPO,16,0.5,17.346875,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step3000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p346875_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,9.582982453870475,8.108785772480378,74.00741152794484,74.09181338838766,4.270083069074847,5.915286533425294,6.638897688804377,2.1180132198918784,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage1-step5000,Olmo-3-7B-Instruct-DPO,16,0.5,16.153125,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step5000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p153125_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,11.205121579114929,9.119745633887405,73.17018428891983,74.86585806003811,5.8922221943193005,6.926246394832321,5.801670449779365,2.892057891542322,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage1-step7000,Olmo-3-7B-Instruct-DPO,16,0.5,17.346875,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step7000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p346875_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,10.383519820948019,9.299967447725212,72.54564183360351,75.29273279821571,5.0706204361523906,7.106468208670129,5.177127994463049,3.3189326297199244,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage1-step9000,Olmo-3-7B-Instruct-DPO,16,0.5,16.153125,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step9000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p153125_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,10.123168018194281,9.95536376729868,75.65487983879855,78.68497881227441,4.810268633398653,7.7618645282435965,8.286365999658088,6.711178643778624,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage1-step10000,Olmo-3-7B-Instruct-DPO,16,0.5,16.153125,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step10000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p153125_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,12.136120337583973,9.71568054982735,73.56563361225487,77.35455089405318,6.823220952788345,7.522181310772267,6.197119773114409,5.380750725557391,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage1-step15000,Olmo-3-7B-Instruct-DPO,16,0.5,17.346875,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step15000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p346875_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,11.955263489768678,9.294414467484685,78.62157019151587,79.47596206712564,6.6423641049730495,7.100915228429602,11.25305635237541,7.502161898629851,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage1-step20000,Olmo-3-7B-Instruct-DPO,16,0.5,16.153125,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step20000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p153125_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,8.834724492990713,7.880048307708288,76.08058832249063,77.06267992562704,3.5218251081950847,5.686549068653204,8.712074483350165,5.088879757131252,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage1-step30000,Olmo-3-7B-Instruct-DPO,16,0.5,16.153125,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step30000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p153125_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,8.589137039724383,8.156164284764957,76.86158024684168,78.28304908888796,3.276237654928755,5.9626650457098735,9.493066407701221,6.309248920392179,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage1-step50000,Olmo-3-7B-Instruct-DPO,16,0.5,17.346875,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step50000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p346875_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,14.421662248938192,10.328957142133373,77.02780658076897,80.35210700496543,9.108762864142564,8.13545790307829,9.659292741628505,8.378306836469648,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage1-step99000,Olmo-3-7B-Instruct-DPO,16,0.5,16.153125,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step99000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p153125_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,14.062094204243527,11.001800199701258,78.24859374735964,84.52630960706487,8.749194819447899,8.808300960646175,10.880079908219173,12.55250943856909,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage1-step297000,Olmo-3-7B-Instruct-DPO,16,0.5,16.153125,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step297000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p153125_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,14.461737936646548,10.409428181679742,77.18938948187542,81.62312059208773,9.14883855185092,8.215928942624657,9.820875642734961,9.649320423591945,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage1-step707000,Olmo-3-7B-Instruct-DPO,16,0.5,17.346875,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step707000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p346875_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,16.829591999237458,10.282435767369265,74.28424879675255,76.45726213239715,11.51669261444183,8.088936528314182,6.915734957612088,4.483461963901362,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage1-step1413814,Olmo-3-7B-Instruct-DPO,16,0.5,16.153125,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step1413814/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p153125_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,18.56172440087852,11.178791968760958,75.29514864363192,79.0399665965518,13.248825016082893,8.985292729705876,7.9266348044914565,7.066166428056022,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage2-step47684,Olmo-3-7B-Instruct-DPO,16,0.5,16.153125,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage2-step47684/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p153125_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,14.02720612371784,10.56501888183967,74.80436160961239,79.09562540880239,8.714306738922211,8.371519642784587,7.4358477704719235,7.121825240306606,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,stage3-step11921,Olmo-3-7B-Instruct-DPO,16,0.5,16.153125,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage3-step11921/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p153125_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,13.547288739884372,10.880909728676558,76.27140741783403,81.48775559492486,8.234389355088744,8.687410489621474,8.902893578693565,9.513955426429078,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-DPO,Olmo-3-7B-Instruct-DPO,main,Olmo-3-7B-Instruct-DPO,16,0.5,17.346875,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-DPO/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/main/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p346875_coef0p5.csv,60,60,5.312899384795628,2.1934992390550834,67.36851383914046,71.97380016849579,13.016029206544461,9.771925660782447,75.87378028379194,78.87508108130004,7.703129821748833,7.578426421727364,8.505266444651483,6.901280912804253,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage1-step3000,Olmo-3-7B-Instruct-SFT,16,0.5,17.265625,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step3000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p265625_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,7.6075060004422985,3.833608800792719,77.2400084262374,82.36563135939998,3.1540868930486816,2.3434956599781533,6.898162290799235,11.740700901289031,complete
